Model,n_repeat,id_coord,Mean_Euclidean_Dist,RMSE,MSE,MAE
SinRPMAP-RF,2,1,3.36509651973604,2.925693168386604,8.559680515544045,2.264040337343206
SinRPMAP-RF,2,2,9.084911526261548,6.424002546699371,41.26780872,5.970599999999999
SinRPMAP-RF,2,3,6.615963023100262,4.729999588823757,22.372896110272915,4.498800133609477
SinRPMAP-RF,2,4,6.662029785767517,5.124599897282003,26.261524107222723,4.204142231185118
SinRPMAP-RF,2,5,1.0160705487317272,0.7184703751721407,0.5161996799999967,0.6312000000000021
SinRPMAP-RF,2,6,3.2732739791014125,2.9236917108848144,8.547973220296573,1.9074985734295584
SinRPMAP-RF,2,7,2.6778836076365953,2.0007778356281958,4.003111947541047,1.8360786885246059
SinRPMAP-RF,2,8,4.378263784390881,3.5776977949193167,12.799921511770542,2.5936986787874172
SinRPMAP-RF,2,9,4.228178842007505,2.989773931252991,8.938748159999966,2.8103999999999947
SinRPMAP-RF,2,10,1.5399419503861167,1.1617323163586302,1.3496219748719882,1.0076630654804042
SinRPMAP-RF,2,11,2.2982819670353685,1.6251307639694668,2.6410499999999826,1.4693999999999976
SinRPMAP-RF,2,12,3.7115749019194575,2.6401317901201633,6.970295869203099,2.4360842528207147
SinRPMAP-RF,2,13,8.791812471604615,6.216750217592083,38.64798326793122,6.085732423561633
SinRPMAP-RF,2,14,5.474617480989228,3.8842795701915422,15.087627779407391,3.8397210102192822
SinRPMAP-RF,2,15,8.24194193320725,5.835411056699914,34.05202220065561,5.615488524590153
SinRPMAP-RF,2,16,6.921266359718432,4.899446358174201,24.004574616626442,4.232306709127001
SinRPMAP-KNN,3,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,3,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,3,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,3,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,3,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,3,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,3,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,3,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,3,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,3,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,3,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,3,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,3,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,3,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,3,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,3,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,3,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,3,0,5.121550257544885,3.826809827740833,14.644473457693824,3.4299089637090847
SinRPMAP-RF,3,1,3.296912499483195,2.908877569396667,8.461568713739062,2.213195738458162
SinRPMAP-RF,3,2,9.061720207554414,6.4076038079768916,41.05738655999996,5.948399999999999
SinRPMAP-RF,3,3,6.432619585114872,4.593525620334679,21.100477624671104,4.364602342332299
SinRPMAP-RF,3,4,6.498965694492039,4.995735209061407,24.957370279055823,4.0567706011637075
SinRPMAP-RF,3,5,1.058302036282641,0.748332546398987,0.5600015999999921,0.6372000000000008
SinRPMAP-RF,3,6,3.2548316924952303,2.9312115905642195,8.592001388658023,1.8787574875374033
SinRPMAP-RF,3,7,2.349194054416812,1.787894864345818,3.1965680459541503,1.6235777049180493
SinRPMAP-RF,3,8,4.338404344444468,3.5693057537982558,12.739943564097334,2.6573446274853656
SinRPMAP-RF,3,9,4.258420439552673,3.011157969951092,9.067072319999982,2.8403999999999994
SinRPMAP-RF,3,10,1.654759090575697,1.226785830748554,1.50500347452542,1.112765614094986
SinRPMAP-RF,3,11,2.066295816188953,1.4610917835646005,2.134789199999985,1.3313999999999977
SinRPMAP-RF,3,12,3.6267315364679407,2.5863699916639353,6.689309733779706,2.3821059008860876
SinRPMAP-RF,3,13,9.08001946061043,6.4205433339034546,41.223376702532086,6.280406369125394
SinRPMAP-RF,3,14,5.333070068290547,3.7850019732822915,14.326239937750842,3.7357544535519067
SinRPMAP-RF,3,15,8.318695021346965,5.8895549389033235,34.68685737836053,5.691354098360646
SinRPMAP-RF,3,16,6.839561605543528,4.842098892933699,23.44592168894976,4.181510354770261
SinRPMAP-KNN,4,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,4,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,4,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,4,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,4,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,4,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,4,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,4,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,4,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,4,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,4,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,4,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,4,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,4,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,4,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,4,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,4,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,4,0,5.151160134826641,3.8549073444797037,14.860310634523563,3.4489046374153
SinRPMAP-RF,4,1,3.3907182433730885,2.926716535386363,8.565669678503957,2.2821071496784895
SinRPMAP-RF,4,2,9.084572637169014,6.423762915923967,41.264729999999986,5.9670000000000005
SinRPMAP-RF,4,3,6.4038099236525365,4.573441208859483,20.91636449089409,4.350769723716181
SinRPMAP-RF,4,4,6.55838415816205,5.0348578165517495,25.34979323289225,4.106180731428014
SinRPMAP-RF,4,5,1.0228118888632454,0.7232372224934223,0.5230720799999999,0.6642000000000033
SinRPMAP-RF,4,6,3.15803434910559,2.8941097937296476,8.375871498161864,1.8542073035567053
SinRPMAP-RF,4,7,2.4531711084309022,1.8566856848855884,3.4472817324590665,1.67334098360657
SinRPMAP-RF,4,8,4.253435000600495,3.5040844731751477,12.278607995147153,2.5562522690737657
SinRPMAP-RF,4,9,4.0826088130018015,2.886840376605536,8.333847359999993,2.684400000000003
SinRPMAP-RF,4,10,1.682640863148227,1.2446638349780417,1.549188062102246,1.1531291948509674
SinRPMAP-RF,4,11,1.9845692731673394,1.4033023907910838,1.9692575999999717,1.2911999999999932
SinRPMAP-RF,4,12,3.590919132647637,2.565625010333476,6.582431693648649,2.370951866714936
SinRPMAP-RF,4,13,8.462129738163364,5.983629321135659,35.80381985275439,5.868333645218346
SinRPMAP-RF,4,14,5.548937779193617,3.9366325052401123,15.497075481313043,3.899434020296637
SinRPMAP-RF,4,15,8.263991127640843,5.850937743756238,34.23347248131134,5.64451475409835
SinRPMAP-RF,4,16,6.846361694484814,4.847499470554987,23.498251117030875,4.169712604752643
SinRPMAP-KNN,5,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,5,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,5,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,5,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,5,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,5,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,5,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,5,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,5,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,5,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,5,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,5,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,5,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,5,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,5,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,5,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,5,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,5,0,5.1426163458333685,3.851003417400168,14.830227320827774,3.435252827296461
SinRPMAP-RF,5,1,3.366443721561312,2.9466188583867017,8.682562696600149,2.262019905087994
SinRPMAP-RF,5,2,9.093549010149996,6.430110170129278,41.34631679999997,5.971199999999997
SinRPMAP-RF,5,3,6.4623750653963326,4.6155656688412385,21.30344644338587,4.398772393224002
SinRPMAP-RF,5,4,6.664356304813278,5.087526499951795,25.882925887711764,4.180117552726956
SinRPMAP-RF,5,5,0.7228901991312362,0.511160561858991,0.26128511999999926,0.5016000000000012
SinRPMAP-RF,5,6,3.0555022097738798,2.8185459838416778,7.94420146303005,1.7823532471408234
SinRPMAP-RF,5,7,2.8450319409427403,2.103308704405715,4.423907506028847,1.9572281030445131
SinRPMAP-RF,5,8,4.4509381075876036,3.5972940982410906,12.940524829240182,2.5662743994712605
SinRPMAP-RF,5,9,4.173820983223882,2.9513371206963095,8.710390799999981,2.742599999999998
SinRPMAP-RF,5,10,1.6162103566561425,1.2051833691985636,1.4524669533928014,1.0634309437037162
SinRPMAP-RF,5,11,2.1339225852874737,1.5089111305839018,2.2768127999999885,1.3823999999999987
SinRPMAP-RF,5,12,3.596577931575412,2.562166898789541,6.564699217252814,2.3607833736005164
SinRPMAP-RF,5,13,8.535079758784532,6.035212775404585,36.42379324440671,5.906090715318273
SinRPMAP-RF,5,14,5.478920506951166,3.8875045376558064,15.112691530294486,3.842762000540438
SinRPMAP-RF,5,15,8.469772445768758,5.994744354904186,35.9369598806556,5.797721311475399
SinRPMAP-RF,5,16,7.2073292777245035,5.099093793393661,26.000757513825757,4.316318619502156
SinRPMAP-KNN,6,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,6,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,6,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,6,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,6,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,6,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,6,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,6,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,6,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,6,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,6,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,6,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,6,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,6,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,6,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,6,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,6,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,6,0,5.164746852325249,3.8579858453804245,14.884054783155708,3.4485960853573023
SinRPMAP-RF,6,1,3.4274582495059325,2.94014362610083,8.644444542101336,2.308095120979593
SinRPMAP-RF,6,2,9.076574243622973,6.418107197608962,41.19209999999996,5.966399999999997
SinRPMAP-RF,6,3,6.293693920444286,4.492123685456737,20.179175205441418,4.350109118830388
SinRPMAP-RF,6,4,6.709763355777343,5.1538717986143086,26.562394516551883,4.21973741641995
SinRPMAP-RF,6,5,0.9229692952639307,0.652637847508094,0.42593615999999807,0.5796000000000029
SinRPMAP-RF,6,6,3.1568283728969986,2.8739356497754582,8.259506119050286,1.8306878888303868
SinRPMAP-RF,6,7,2.5929312129031867,1.9441930790576811,3.7798867286557867,1.7944898360655872
SinRPMAP-RF,6,8,4.369400939712624,3.5516222686585475,12.614020739231288,2.6010680400280557
SinRPMAP-RF,6,9,4.112644404759539,2.9080787472143825,8.456921999999972,2.712599999999996
SinRPMAP-RF,6,10,1.691329724674296,1.2519797387789136,1.5674532663129168,1.1518298838969276
SinRPMAP-RF,6,11,2.0576683114632366,1.4549912164683283,2.1169994399999856,1.363799999999997
SinRPMAP-RF,6,12,3.4675128104953465,2.4761067468721087,6.1311046219055765,2.2629114363974416
SinRPMAP-RF,6,13,8.96518294616924,6.339341655814262,40.1872526291419,6.203750234485455
SinRPMAP-RF,6,14,5.6271096048599825,3.9900756196076563,15.920703450187421,3.9498721405370536
SinRPMAP-RF,6,15,8.163992859182649,5.785163523199996,33.46811699016379,5.599091803278679
SinRPMAP-RF,6,16,6.830943963216065,4.836046312480243,23.387343936453753,4.160013752535206
SinRPMAP-KNN,7,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,7,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,7,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,7,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,7,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,7,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,7,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,7,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,7,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,7,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,7,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,7,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,7,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,7,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,7,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,7,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,7,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,7,0,5.174814235437436,3.865324888467385,14.940736493405405,3.463938823882153
SinRPMAP-RF,7,1,3.346518497899526,2.9079543681183093,8.456198607058356,2.24975698494293
SinRPMAP-RF,7,2,9.05832938239717,6.405206132514392,41.02666559999997,5.9568
SinRPMAP-RF,7,3,6.226348632382171,4.443461464216188,19.74434978397427,4.26645939494605
SinRPMAP-RF,7,4,6.80118010317389,5.213565967178534,27.18127009412224,4.278378773585083
SinRPMAP-RF,7,5,0.7772591845710178,0.5496052401496931,0.30206592000000193,0.5064000000000047
SinRPMAP-RF,7,6,3.2707767729662067,2.921531225907693,8.535344703953706,1.9082823061529
SinRPMAP-RF,7,7,2.5641407282080393,1.9287514680678364,3.720082225573834,1.7276163934426385
SinRPMAP-RF,7,8,4.224475853267648,3.499613083354283,12.247291733184474,2.5052291143029537
SinRPMAP-RF,7,9,4.109946043441441,2.9061707176282634,8.445828239999976,2.7329999999999988
SinRPMAP-RF,7,10,1.689332741829654,1.2516903264559385,1.566728673343374,1.146807720142122
SinRPMAP-RF,7,11,2.17381217219887,1.5371173279876804,2.362729679999986,1.4081999999999986
SinRPMAP-RF,7,12,3.657272439376903,2.6052017870090833,6.787076351035322,2.396633178991482
SinRPMAP-RF,7,13,8.746141902353267,6.184456248373805,38.2474990880498,6.047881219330742
SinRPMAP-RF,7,14,5.479019072970792,3.8868573637549866,15.107660166176363,3.848392979916253
SinRPMAP-RF,7,15,8.083376397377249,5.725257401844645,32.77857231737689,5.5380983606557255
SinRPMAP-RF,7,16,6.819879579382923,4.828823491359088,23.317536310701378,4.197283381204866
SinRPMAP-KNN,8,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,8,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,8,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,8,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,8,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,8,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,8,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,8,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,8,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,8,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,8,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,8,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,8,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,8,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,8,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,8,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,8,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,8,0,5.1655909242929345,3.851675515891049,14.835404279714579,3.454643534439603
SinRPMAP-RF,8,1,3.415779669539812,2.926174114302038,8.562494947211317,2.29937344554944
SinRPMAP-RF,8,2,9.114856944571319,6.445177155051674,41.54030855999999,5.991
SinRPMAP-RF,8,3,6.772871552858895,4.84546891276578,23.47856898457959,4.533517257390668
SinRPMAP-RF,8,4,6.704589572328228,5.146860554330005,26.490173565718173,4.232508258484692
SinRPMAP-RF,8,5,0.8830728169296116,0.624426777132435,0.38990879999999967,0.5388000000000046
SinRPMAP-RF,8,6,3.2323548948600855,2.8999780034949194,8.409872420754379,1.8786099230694984
SinRPMAP-RF,8,7,2.341024084715311,1.7850368554656066,3.186356575370541,1.6020301639344405
SinRPMAP-RF,8,8,4.2915378816894165,3.544386382888901,12.562674831208266,2.615649771954639
SinRPMAP-RF,8,9,4.21565209190701,2.980916181310702,8.885861279999979,2.794799999999998
SinRPMAP-RF,8,10,1.6476621609265147,1.2260316253887373,1.503153546453349,1.1077482351442134
SinRPMAP-RF,8,11,2.297749333587103,1.6247541352463117,2.6398259999999905,1.4574
SinRPMAP-RF,8,12,3.757827938267943,2.671574103042006,7.137308188044699,2.4539937675653016
SinRPMAP-RF,8,13,8.597750629874211,6.079527773334963,36.960657946751176,5.9630216879593885
SinRPMAP-RF,8,14,5.661105032033373,4.014921465373395,16.11959437311605,3.9710555801575413
SinRPMAP-RF,8,15,8.319202366409604,5.89011931455314,34.69350553967196,5.681350819672119
SinRPMAP-RF,8,16,7.023772068066059,4.970220451795721,24.703091339448466,4.283447093994042
SinRPMAP-KNN,9,0,5.520612460034455,4.595558796897033,21.11916065573771,3.648524590163934
SinRPMAP-KNN,9,1,5.270790794602628,3.7607550689355698,14.143278688524584,3.018032786885245
SinRPMAP-KNN,9,2,8.75013142758439,6.187277268718447,38.28240000000001,5.819999999999999
SinRPMAP-KNN,9,3,2.5933171489433926,2.5833362594730476,6.673626229508198,1.5239344262295078
SinRPMAP-KNN,9,4,8.257952982330169,6.121417386494089,37.47175081967213,5.446229508196721
SinRPMAP-KNN,9,5,4.720169488482378,3.3376638536557266,11.139999999999997,3.299999999999999
SinRPMAP-KNN,9,6,2.9680528767151397,2.7553941136090625,7.592196721311472,2.000327868852458
SinRPMAP-KNN,9,7,4.178781729651062,2.9586283928897044,8.753481967213116,2.8757377049180337
SinRPMAP-KNN,9,8,5.721130774211991,4.477412894686863,20.0472262295082,3.688852459016394
SinRPMAP-KNN,9,9,4.5694638635183455,3.2310988842807014,10.439999999999994,2.9999999999999996
SinRPMAP-KNN,9,10,3.610102279890457,2.791086515037868,7.79016393442623,2.2819672131147533
SinRPMAP-KNN,9,11,4.569463863518348,3.2310988842807036,10.440000000000008,3.0000000000000018
SinRPMAP-KNN,9,12,6.395037120971195,4.69756825825699,22.067147540983616,3.5718032786885248
SinRPMAP-KNN,9,13,1.6243152403397576,1.1485643212288994,1.3192000000000024,1.1400000000000008
SinRPMAP-KNN,9,14,4.75961428707546,3.444217772669692,11.862636065573774,3.3173770491803287
SinRPMAP-KNN,9,15,9.833023793113895,7.542317772213605,56.8865573770492,6.472786885245902
SinRPMAP-KNN,9,16,8.645135950822059,6.4447706594152,41.53506885245903,5.013442622950819
SinRPMAP-RF,9,0,5.145582537798168,3.8639875586058245,14.9303998530606,3.433102389037723
SinRPMAP-RF,9,1,3.2640389480529097,2.879395632820982,8.290919210308543,2.1933175382669465
SinRPMAP-RF,9,2,9.096254007007495,6.432022891750307,41.370918479999986,5.9778
SinRPMAP-RF,9,3,6.529644865589337,4.665808476371205,21.769768738177383,4.454152725549205
SinRPMAP-RF,9,4,6.671275866892431,5.122498598873515,26.23999189546113,4.19923601387017
SinRPMAP-RF,9,5,0.8873941176275594,0.6274823981595001,0.3937341599999974,0.5370000000000027
SinRPMAP-RF,9,6,3.2601289819152797,2.9296846106602015,8.583051917939217,1.919388174909986
SinRPMAP-RF,9,7,2.6499508514382466,1.9910739502614894,3.964375475409892,1.8089114754098505
SinRPMAP-RF,9,8,4.343400604595276,3.5506950753191986,12.60743551789601,2.5671847134279715
SinRPMAP-RF,9,9,4.166075448188615,2.9458602003489553,8.678092319999987,2.7923999999999993
SinRPMAP-RF,9,10,1.6143488653664853,1.20238596724214,1.4457320142208168,1.0754668261475409
SinRPMAP-RF,9,11,2.063842668422179,1.4593571461434618,2.1297232799999892,1.3337999999999985
SinRPMAP-RF,9,12,3.644222046003722,2.6010928730647738,6.765684134308359,2.4116627896018947
SinRPMAP-RF,9,13,8.265590024480149,5.8446547568177944,34.159989226392874,5.752684390747387
SinRPMAP-RF,9,14,5.252490730573493,3.729904220547658,13.91218549445923,3.6880060686035194
SinRPMAP-RF,9,15,7.885341391462768,5.5918955879227,31.26929626622936,5.4087245901639225
SinRPMAP-RF,9,16,6.960123834019295,4.925762788005807,24.263139043702743,4.285012004809425
RPMAP-KNN,0,0,5.180456709887039,4.4552284327618565,19.849060388089672,3.4040515222482446
RPMAP-KNN,0,1,3.6001835984148225,3.761194238674352,14.146582101037138,2.2028571428571424
RPMAP-KNN,0,2,6.681373590903629,4.724444573768671,22.320376530612236,4.480714285714285
RPMAP-KNN,0,3,6.618915557347854,4.716672910601343,22.247003345600543,4.338829039812647
RPMAP-KNN,0,4,4.945998745600078,3.5934772792064007,12.913078956172635,2.680046838407495
RPMAP-KNN,0,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
RPMAP-KNN,0,6,2.524935014584396,2.0299318590267355,4.120623352291738,1.6618735362997652
RPMAP-KNN,0,7,3.1879890023136843,2.2567335175619174,5.092846169287385,2.1991334894613583
RPMAP-KNN,0,8,5.262921822125578,3.9615732792800964,15.694062847106057,3.0009484777517565
RPMAP-KNN,0,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
RPMAP-KNN,0,10,2.850578574539292,2.138029714610012,4.571171060555369,1.8998360655737696
RPMAP-KNN,0,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
RPMAP-KNN,0,12,3.332439392649425,2.52568818071751,6.379100786216125,2.1446487119437943
RPMAP-KNN,0,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
RPMAP-KNN,0,14,6.9900439432901305,4.987470257396783,24.87485956841753,4.7467798594847785
RPMAP-KNN,0,15,6.312108892792303,4.5401937477726095,20.613359267313495,3.762822014051524
RPMAP-KNN,0,16,6.97861332243015,4.983432083703686,24.834595332887265,4.167857142857143
RPMAP-RF,0,0,4.997736716233951,3.6401492615230047,13.250686646166477,3.1341186308129854
RPMAP-RF,0,1,6.335478803644404,4.666214116982239,21.77355418552434,4.133978922716621
RPMAP-RF,0,2,6.348642357682884,4.48916806244572,20.152629892882658,4.47849642857143
RPMAP-RF,0,3,3.6457876073458397,2.9223736145641306,8.540267543100622,2.3828788348946177
RPMAP-RF,0,4,3.6459017362475405,2.8861120236717093,8.32964261318241,2.300414754098349
RPMAP-RF,0,5,1.1373563676081269,0.8042324001614067,0.6467897534693771,0.7829142857142771
RPMAP-RF,0,6,1.9750803639752403,1.6163722105648883,2.6126591230864236,1.29248404566745
RPMAP-RF,0,7,5.159770833586193,3.6488286265210244,13.313950345719306,3.012830093676815
RPMAP-RF,0,8,6.925667685070287,4.914128121953466,24.148655198973895,4.415061828788893
RPMAP-RF,0,9,3.6888985589211143,2.608445186122403,6.803986289005136,2.58406071428572
RPMAP-RF,0,10,2.2952590172508205,1.7733512119048949,3.144774520764559,1.526566774004673
RPMAP-RF,0,11,4.991533035643284,3.5295468580200398,12.457701022959135,3.4228928571428487
RPMAP-RF,0,12,5.472522020248523,3.8940930393714894,15.163960599281484,3.207042857142848
RPMAP-RF,0,13,0.26639792428026293,0.18837177875259434,0.03548392703041635,0.1825469387755434
RPMAP-RF,0,14,6.47588642670886,4.653673771633035,21.65667957278524,4.470582084309137
RPMAP-RF,0,15,7.831383085526781,5.621412230767223,31.600275468219333,5.106137704918035
